school_id,school_name,region,grade,gender,year,enrollment,performance_score,ingestion_timestamp
27,School_27,South,10,M,2023,24,94.62,2026-02-26 09:07:03.566365
42,School_42,East,4,F,2024,137,75.77,2026-02-26 09:07:03.566365
40,School_40,East,9,F,2023,25,86.16,2026-02-26 09:07:03.566365
38,School_38,West,5,M,2023,125,78.64,2026-02-26 09:07:03.566365
21,School_21,West,6,F,2021,143,83.71,2026-02-26 09:07:03.566365
48,School_48,South,5,F,2023,157,61.62,2026-02-26 09:07:03.566365
16,School_16,North,10,M,2021,89,78.44,2026-02-26 09:07:03.566365
33,School_33,North,12,M,2022,157,82.26,2026-02-26 09:07:03.566365
5,School_5,West,11,F,2021,125,79.71,2026-02-26 09:07:03.566365
45,School_45,East,7,F,2022,63,93.9,2026-02-26 09:07:03.566365
5,School_5,South,7,F,2023,75,72.44,2026-02-26 09:07:03.566365
33,School_33,South,1,M,2022,151,95.36,2026-02-26 09:07:03.566365
0,School_0,North,2,F,2024,32,76.14,2026-02-26 09:07:03.566365
9,School_9,West,7,F,2023,141,87.78,2026-02-26 09:07:03.566365
20,School_20,North,8,M,2021,38,63.47,2026-02-26 09:07:03.566365
4,School_4,North,4,F,2020,109,68.01,2026-02-26 09:07:03.566365
1,School_1,West,6,F,2023,28,90.45,2026-02-26 09:07:03.566365
21,School_21,East,11,F,2024,65,60.49,2026-02-26 09:07:03.566365
47,School_47,South,12,M,2022,75,98.74,2026-02-26 09:07:03.566365
1,School_1,East,10,M,2021,93,67.63,2026-02-26 09:07:03.566365
9,School_9,West,3,F,2021,59,96.05,2026-02-26 09:07:03.566365
33,School_33,West,7,F,2024,86,80.64,2026-02-26 09:07:03.566365
15,School_15,South,11,M,2024,132,82.58,2026-02-26 09:07:03.566365
47,School_47,East,3,F,2023,102,63.37,2026-02-26 09:07:03.566365
38,School_38,South,11,M,2020,81,74.61,2026-02-26 09:07:03.566365
21,School_21,North,7,M,2020,193,66.25,2026-02-26 09:07:03.566365
11,School_11,North,12,M,2022,153,81.04,2026-02-26 09:07:03.566365
23,School_23,North,11,M,2021,48,82.03,2026-02-26 09:07:03.566365
46,School_46,East,12,M,2023,38,88.39,2026-02-26 09:07:03.566365
39,School_39,North,11,F,2021,133,95.13,2026-02-26 09:07:03.566365
37,School_37,South,8,M,2023,127,78.73,2026-02-26 09:07:03.566365
9,School_9,East,3,F,2024,162,69.33,2026-02-26 09:07:03.566365
34,School_34,South,2,F,2022,76,73.34,2026-02-26 09:07:03.566365
48,School_48,West,12,F,2024,57,93.88,2026-02-26 09:07:03.566365
31,School_31,East,6,M,2021,40,65.83,2026-02-26 09:07:03.566365
6,School_6,South,4,F,2022,70,85.09,2026-02-26 09:07:03.566365
20,School_20,South,8,F,2023,186,60.52,2026-02-26 09:07:03.566365
19,School_19,East,2,F,2023,39,69.83,2026-02-26 09:07:03.566365
25,School_25,West,4,M,2022,21,83.66,2026-02-26 09:07:03.566365
3,School_3,East,2,F,2024,51,78.26,2026-02-26 09:07:03.566365
45,School_45,North,2,M,2022,130,79.74,2026-02-26 09:07:03.566365
21,School_21,North,2,M,2024,111,86.42,2026-02-26 09:07:03.566365
14,School_14,West,1,F,2022,151,69.38,2026-02-26 09:07:03.566365
39,School_39,South,4,F,2024,26,71.23,2026-02-26 09:07:03.566365
20,School_20,South,2,M,2020,22,87.38,2026-02-26 09:07:03.566365
14,School_14,South,9,M,2022,44,81.53,2026-02-26 09:07:03.566365
21,School_21,East,9,F,2024,131,60.58,2026-02-26 09:07:03.566365
27,School_27,East,11,F,2021,28,86.81,2026-02-26 09:07:03.566365
13,School_13,West,11,F,2021,45,84.8,2026-02-26 09:07:03.566365
26,School_26,North,7,F,2022,83,63.14,2026-02-26 09:07:03.566365
40,School_40,South,6,F,2022,37,89.9,2026-02-26 09:07:03.566365
39,School_39,North,12,M,2023,110,80.88,2026-02-26 09:07:03.566365
27,School_27,East,3,M,2024,21,68.19,2026-02-26 09:07:03.566365
25,School_25,East,12,M,2022,20,82.37,2026-02-26 09:07:03.566365
48,School_48,East,7,M,2021,67,83.82,2026-02-26 09:07:03.566365
1,School_1,North,1,M,2021,126,96.8,2026-02-26 09:07:03.566365
24,School_24,West,9,F,2021,183,89.69,2026-02-26 09:07:03.566365
2,School_2,West,4,M,2024,94,72.08,2026-02-26 09:07:03.566365
7,School_7,East,6,F,2020,45,64.73,2026-02-26 09:07:03.566365
43,School_43,South,6,M,2022,25,94.13,2026-02-26 09:07:03.566365
32,School_32,North,11,M,2020,45,93.84,2026-02-26 09:07:03.566365
41,School_41,East,3,F,2024,62,67.01,2026-02-26 09:07:03.566365
34,School_34,North,4,M,2022,141,62.49,2026-02-26 09:07:03.566365
5,School_5,North,11,M,2023,148,88.47,2026-02-26 09:07:03.566365
38,School_38,West,10,M,2022,28,88.9,2026-02-26 09:07:03.566365
22,School_22,East,3,M,2022,46,67.09,2026-02-26 09:07:03.566365
24,School_24,West,6,F,2022,90,86.73,2026-02-26 09:07:03.566365
49,School_49,East,1,M,2022,136,71.16,2026-02-26 09:07:03.566365
42,School_42,North,8,M,2022,137,70.42,2026-02-26 09:07:03.566365
18,School_18,West,8,M,2024,22,72.98,2026-02-26 09:07:03.566365
4,School_4,North,9,M,2022,149,80.82,2026-02-26 09:07:03.566365
10,School_10,East,6,M,2024,143,92.18,2026-02-26 09:07:03.566365
11,School_11,South,1,M,2022,93,79.95,2026-02-26 09:07:03.566365
9,School_9,West,3,M,2022,100,71.92,2026-02-26 09:07:03.566365
7,School_7,West,1,M,2024,178,95.36,2026-02-26 09:07:03.566365
23,School_23,North,5,F,2022,84,62.2,2026-02-26 09:07:03.566365
27,School_27,North,3,F,2021,141,91.88,2026-02-26 09:07:03.566365
40,School_40,South,2,F,2022,165,91.38,2026-02-26 09:07:03.566365
35,School_35,West,3,M,2023,153,70.14,2026-02-26 09:07:03.566365
36,School_36,East,9,M,2024,121,67.93,2026-02-26 09:07:03.566365
20,School_20,East,11,F,2022,61,94.99,2026-02-26 09:07:03.566365
7,School_7,West,8,F,2022,130,82.35,2026-02-26 09:07:03.566365
8,School_8,West,3,F,2024,123,61.84,2026-02-26 09:07:03.566365
46,School_46,West,11,F,2020,23,95.63,2026-02-26 09:07:03.566365
14,School_14,South,2,M,2021,118,73.96,2026-02-26 09:07:03.566365
47,School_47,East,5,F,2021,151,73.69,2026-02-26 09:07:03.566365
45,School_45,East,12,M,2022,84,85.73,2026-02-26 09:07:03.566365
39,School_39,North,12,F,2024,60,86.45,2026-02-26 09:07:03.566365
17,School_17,North,12,M,2023,190,74.13,2026-02-26 09:07:03.566365
41,School_41,West,1,M,2022,166,65.73,2026-02-26 09:07:03.566365
19,School_19,North,4,M,2021,168,82.09,2026-02-26 09:07:03.566365
5,School_5,South,8,M,2022,177,85.01,2026-02-26 09:07:03.566365
11,School_11,East,1,F,2024,135,94.41,2026-02-26 09:07:03.566365
1,School_1,East,5,M,2023,154,79.38,2026-02-26 09:07:03.566365
6,School_6,North,12,M,2020,83,85.83,2026-02-26 09:07:03.566365
15,School_15,West,4,F,2023,21,62.18,2026-02-26 09:07:03.566365
2,School_2,North,6,F,2022,134,95.78,2026-02-26 09:07:03.566365
44,School_44,West,7,F,2021,147,73.09,2026-02-26 09:07:03.566365
2,School_2,South,9,F,2024,98,85.29,2026-02-26 09:07:03.566365
26,School_26,East,1,M,2022,120,96.64,2026-02-26 09:07:03.566365
49,School_49,South,11,F,2020,138,92.42,2026-02-26 09:07:03.566365
42,School_42,East,10,M,2024,93,85.51,2026-02-26 09:07:03.566365
39,School_39,South,4,F,2024,28,88.14,2026-02-26 09:07:03.566365
37,School_37,North,6,M,2024,42,96.84,2026-02-26 09:07:03.566365
32,School_32,South,10,F,2022,33,92.48,2026-02-26 09:07:03.566365
27,School_27,South,7,F,2020,73,84.39,2026-02-26 09:07:03.566365
0,School_0,North,7,F,2022,143,86.35,2026-02-26 09:07:03.566365
7,School_7,East,8,F,2024,64,65.89,2026-02-26 09:07:03.566365
36,School_36,East,10,M,2024,35,78.81,2026-02-26 09:07:03.566365
31,School_31,North,8,F,2021,121,72.04,2026-02-26 09:07:03.566365
47,School_47,South,8,M,2023,114,77.28,2026-02-26 09:07:03.566365
42,School_42,South,8,M,2022,128,86.49,2026-02-26 09:07:03.566365
36,School_36,South,12,F,2020,155,65.97,2026-02-26 09:07:03.566365
3,School_3,West,8,F,2024,44,60.7,2026-02-26 09:07:03.566365
29,School_29,East,6,M,2022,188,75.88,2026-02-26 09:07:03.566365
5,School_5,South,9,M,2023,81,72.89,2026-02-26 09:07:03.566365
45,School_45,East,3,M,2022,96,76.82,2026-02-26 09:07:03.566365
18,School_18,South,6,M,2023,165,97.25,2026-02-26 09:07:03.566365
31,School_31,North,5,M,2022,69,88.28,2026-02-26 09:07:03.566365
8,School_8,North,8,F,2021,188,73.1,2026-02-26 09:07:03.566365
11,School_11,East,4,F,2022,53,67.17,2026-02-26 09:07:03.566365
10,School_10,East,4,M,2021,119,84.74,2026-02-26 09:07:03.566365
45,School_45,North,10,F,2023,133,86.3,2026-02-26 09:07:03.566365
15,School_15,West,11,M,2024,100,79.34,2026-02-26 09:07:03.566365
0,School_0,North,10,F,2024,31,68.51,2026-02-26 09:07:03.566365
44,School_44,South,5,M,2022,96,61.14,2026-02-26 09:07:03.566365
20,School_20,West,11,F,2020,94,70.63,2026-02-26 09:07:03.566365
29,School_29,North,6,F,2022,189,78.29,2026-02-26 09:07:03.566365
12,School_12,West,11,M,2021,74,91.52,2026-02-26 09:07:03.566365
33,School_33,West,4,F,2021,111,94.15,2026-02-26 09:07:03.566365
3,School_3,West,2,M,2023,198,76.52,2026-02-26 09:07:03.566365
27,School_27,East,12,M,2022,107,91.84,2026-02-26 09:07:03.566365
37,School_37,North,12,F,2023,28,99.73,2026-02-26 09:07:03.566365
30,School_30,East,2,M,2020,22,88.66,2026-02-26 09:07:03.566365
26,School_26,East,12,F,2024,137,89.14,2026-02-26 09:07:03.566365
4,School_4,South,3,F,2024,155,96.38,2026-02-26 09:07:03.566365
24,School_24,South,2,M,2022,49,73.53,2026-02-26 09:07:03.566365
2,School_2,West,1,F,2023,86,60.45,2026-02-26 09:07:03.566365
32,School_32,West,8,M,2023,74,99.48,2026-02-26 09:07:03.566365
3,School_3,South,12,M,2020,181,79.62,2026-02-26 09:07:03.566365
24,School_24,South,5,F,2023,142,91.43,2026-02-26 09:07:03.566365
19,School_19,North,10,M,2021,62,92.5,2026-02-26 09:07:03.566365
33,School_33,West,1,F,2021,175,75.9,2026-02-26 09:07:03.566365
25,School_25,West,9,F,2021,184,81.65,2026-02-26 09:07:03.566365
4,School_4,South,8,M,2022,177,81.6,2026-02-26 09:07:03.566365
34,School_34,North,4,F,2021,90,68.81,2026-02-26 09:07:03.566365
27,School_27,South,8,M,2021,81,64.71,2026-02-26 09:07:03.566365
28,School_28,South,12,M,2024,129,81.74,2026-02-26 09:07:03.566365
8,School_8,East,10,M,2022,48,64.81,2026-02-26 09:07:03.566365
37,School_37,West,7,M,2021,134,73.84,2026-02-26 09:07:03.566365
49,School_49,North,11,F,2020,21,67.44,2026-02-26 09:07:03.566365
5,School_5,East,11,M,2021,109,88.28,2026-02-26 09:07:03.566365
18,School_18,West,7,M,2022,124,94.88,2026-02-26 09:07:03.566365
43,School_43,South,1,M,2023,76,83.12,2026-02-26 09:07:03.566365
10,School_10,North,6,F,2024,61,76.41,2026-02-26 09:07:03.566365
1,School_1,West,4,F,2024,68,99.87,2026-02-26 09:07:03.566365
46,School_46,South,10,M,2022,37,60.85,2026-02-26 09:07:03.566365
43,School_43,East,10,F,2021,46,72.17,2026-02-26 09:07:03.566365
43,School_43,North,10,F,2020,137,71.15,2026-02-26 09:07:03.566365
8,School_8,West,11,M,2021,73,74.25,2026-02-26 09:07:03.566365
20,School_20,East,12,M,2021,171,69.22,2026-02-26 09:07:03.566365
23,School_23,South,2,F,2020,181,70.57,2026-02-26 09:07:03.566365
33,School_33,South,10,F,2024,169,70.31,2026-02-26 09:07:03.566365
21,School_21,West,7,F,2021,82,80.23,2026-02-26 09:07:03.566365
2,School_2,South,9,M,2023,183,75.64,2026-02-26 09:07:03.566365
11,School_11,North,5,F,2023,111,85.57,2026-02-26 09:07:03.566365
27,School_27,West,8,F,2022,103,80.58,2026-02-26 09:07:03.566365
29,School_29,East,5,F,2022,80,67.34,2026-02-26 09:07:03.566365
25,School_25,West,7,F,2020,101,92.4,2026-02-26 09:07:03.566365
47,School_47,West,7,M,2020,61,78.89,2026-02-26 09:07:03.566365
20,School_20,East,9,M,2022,115,66.13,2026-02-26 09:07:03.566365
27,School_27,South,3,M,2021,180,66.68,2026-02-26 09:07:03.566365
25,School_25,East,1,F,2024,93,91.88,2026-02-26 09:07:03.566365
32,School_32,North,2,M,2023,156,88.12,2026-02-26 09:07:03.566365
20,School_20,South,12,F,2020,138,80.26,2026-02-26 09:07:03.566365
34,School_34,West,6,F,2022,44,72.24,2026-02-26 09:07:03.566365
33,School_33,South,10,M,2023,160,78.42,2026-02-26 09:07:03.566365
40,School_40,South,10,F,2020,66,85.46,2026-02-26 09:07:03.566365
46,School_46,North,12,F,2020,141,95.17,2026-02-26 09:07:03.566365
17,School_17,South,9,F,2021,192,82.23,2026-02-26 09:07:03.566365
10,School_10,South,3,M,2020,152,71.07,2026-02-26 09:07:03.566365
22,School_22,South,10,M,2024,50,61.71,2026-02-26 09:07:03.566365
47,School_47,West,2,M,2020,178,67.02,2026-02-26 09:07:03.566365
21,School_21,South,11,M,2024,117,86.01,2026-02-26 09:07:03.566365
16,School_16,East,1,M,2021,188,66.42,2026-02-26 09:07:03.566365
4,School_4,South,2,M,2024,134,79.26,2026-02-26 09:07:03.566365
43,School_43,North,3,M,2023,193,87.96,2026-02-26 09:07:03.566365
10,School_10,South,7,M,2020,71,72.33,2026-02-26 09:07:03.566365
29,School_29,South,2,M,2022,126,86.76,2026-02-26 09:07:03.566365
14,School_14,West,5,M,2022,105,83.24,2026-02-26 09:07:03.566365
26,School_26,East,2,F,2024,152,77.56,2026-02-26 09:07:03.566365
34,School_34,South,7,M,2021,31,95.89,2026-02-26 09:07:03.566365
32,School_32,East,10,F,2024,40,87.68,2026-02-26 09:07:03.566365
19,School_19,North,8,F,2024,28,74.42,2026-02-26 09:07:03.566365
15,School_15,West,8,M,2024,112,92.17,2026-02-26 09:07:03.566365
33,School_33,East,8,M,2023,110,89.52,2026-02-26 09:07:03.566365
1,School_1,West,10,F,2023,164,91.67,2026-02-26 09:07:03.566365
34,School_34,South,9,M,2024,123,85.64,2026-02-26 09:07:03.566365
39,School_39,North,1,M,2021,171,75.17,2026-02-26 09:07:03.566365
27,School_27,West,12,F,2020,174,73.94,2026-02-26 09:07:03.566365
46,School_46,South,1,M,2022,155,86.17,2026-02-26 09:07:03.566365
38,School_38,East,10,M,2023,191,65.24,2026-02-26 09:07:03.566365
5,School_5,North,2,F,2020,81,92.8,2026-02-26 09:07:03.566365
8,School_8,North,11,F,2023,48,74.81,2026-02-26 09:07:03.566365
19,School_19,East,6,F,2023,102,85.21,2026-02-26 09:07:03.566365
0,School_0,East,1,M,2023,93,79.96,2026-02-26 09:07:03.566365
7,School_7,North,5,F,2024,171,80.77,2026-02-26 09:07:03.566365
22,School_22,West,5,M,2024,53,89.52,2026-02-26 09:07:03.566365
2,School_2,North,4,M,2023,79,85.07,2026-02-26 09:07:03.566365
3,School_3,East,11,M,2023,123,70.01,2026-02-26 09:07:03.566365
24,School_24,West,5,F,2022,178,62.97,2026-02-26 09:07:03.566365
46,School_46,South,12,M,2020,134,93.61,2026-02-26 09:07:03.566365
37,School_37,North,1,M,2020,151,95.4,2026-02-26 09:07:03.566365
14,School_14,East,11,F,2021,156,66.58,2026-02-26 09:07:03.566365
20,School_20,South,11,F,2021,109,72.38,2026-02-26 09:07:03.566365
34,School_34,North,6,M,2021,96,71.29,2026-02-26 09:07:03.566365
45,School_45,North,7,F,2024,140,97.5,2026-02-26 09:07:03.566365
13,School_13,West,8,M,2024,20,68.19,2026-02-26 09:07:03.566365
35,School_35,East,2,M,2022,92,66.66,2026-02-26 09:07:03.566365
11,School_11,South,7,M,2024,178,67.27,2026-02-26 09:07:03.566365
16,School_16,North,6,F,2021,107,89.19,2026-02-26 09:07:03.566365
38,School_38,West,9,F,2023,64,95.52,2026-02-26 09:07:03.566365
8,School_8,South,8,M,2021,79,75.73,2026-02-26 09:07:03.566365
34,School_34,South,11,M,2022,105,65.44,2026-02-26 09:07:03.566365
12,School_12,North,4,M,2023,122,83.43,2026-02-26 09:07:03.566365
14,School_14,South,9,M,2024,106,68.4,2026-02-26 09:07:03.566365
17,School_17,North,1,F,2023,138,62.57,2026-02-26 09:07:03.566365
32,School_32,West,11,F,2022,61,95.45,2026-02-26 09:07:03.566365
5,School_5,West,6,F,2024,174,94.83,2026-02-26 09:07:03.566365
26,School_26,South,8,F,2020,100,99.04,2026-02-26 09:07:03.566365
22,School_22,North,11,F,2021,181,78.96,2026-02-26 09:07:03.566365
26,School_26,East,11,M,2021,29,71.76,2026-02-26 09:07:03.566365
33,School_33,West,4,F,2022,142,90.79,2026-02-26 09:07:03.566365
45,School_45,North,2,M,2022,130,67.22,2026-02-26 09:07:03.566365
37,School_37,North,11,M,2021,44,69.73,2026-02-26 09:07:03.566365
13,School_13,North,2,F,2023,22,70.23,2026-02-26 09:07:03.566365
35,School_35,South,10,F,2020,181,98.06,2026-02-26 09:07:03.566365
7,School_7,East,1,M,2020,90,89.19,2026-02-26 09:07:03.566365
34,School_34,South,5,M,2022,47,65.35,2026-02-26 09:07:03.566365
18,School_18,West,6,M,2022,156,63.71,2026-02-26 09:07:03.566365
29,School_29,South,4,F,2023,30,93.71,2026-02-26 09:07:03.566365
13,School_13,North,4,F,2022,112,92.09,2026-02-26 09:07:03.566365
19,School_19,South,5,F,2020,137,86.84,2026-02-26 09:07:03.566365
48,School_48,North,5,F,2021,143,67.84,2026-02-26 09:07:03.566365
24,School_24,East,9,M,2020,186,79.21,2026-02-26 09:07:03.566365
39,School_39,South,8,F,2023,112,84.11,2026-02-26 09:07:03.566365
23,School_23,South,9,M,2021,160,97.29,2026-02-26 09:07:03.566365
13,School_13,South,3,F,2021,118,66.78,2026-02-26 09:07:03.566365
25,School_25,North,3,F,2020,30,80.62,2026-02-26 09:07:03.566365
37,School_37,North,1,F,2021,54,66.31,2026-02-26 09:07:03.566365
22,School_22,South,10,M,2021,27,77.75,2026-02-26 09:07:03.566365
21,School_21,South,6,M,2022,26,68.01,2026-02-26 09:07:03.566365
47,School_47,East,4,F,2021,88,93.45,2026-02-26 09:07:03.566365
18,School_18,East,11,M,2023,89,70.19,2026-02-26 09:07:03.566365
45,School_45,West,8,M,2021,134,76.68,2026-02-26 09:07:03.566365
2,School_2,East,2,F,2022,143,76.31,2026-02-26 09:07:03.566365
41,School_41,East,11,F,2024,182,94.65,2026-02-26 09:07:03.566365
18,School_18,East,2,M,2024,30,90.31,2026-02-26 09:07:03.566365
8,School_8,North,7,F,2023,185,62.3,2026-02-26 09:07:03.566365
27,School_27,East,5,M,2023,110,62.68,2026-02-26 09:07:03.566365
19,School_19,East,1,M,2021,104,82.05,2026-02-26 09:07:03.566365
44,School_44,South,7,F,2021,68,77.11,2026-02-26 09:07:03.566365
6,School_6,North,7,M,2024,54,71.02,2026-02-26 09:07:03.566365
13,School_13,West,10,F,2024,176,91.7,2026-02-26 09:07:03.566365
8,School_8,West,6,M,2020,107,65.15,2026-02-26 09:07:03.566365
18,School_18,East,4,M,2024,188,98.96,2026-02-26 09:07:03.566365
46,School_46,West,12,M,2024,128,60.96,2026-02-26 09:07:03.566365
13,School_13,West,8,M,2023,153,64.73,2026-02-26 09:07:03.566365
37,School_37,West,12,M,2020,29,72.45,2026-02-26 09:07:03.566365
35,School_35,East,11,M,2020,103,80.37,2026-02-26 09:07:03.566365
39,School_39,West,2,F,2021,104,68.65,2026-02-26 09:07:03.566365
16,School_16,East,2,M,2021,170,89.45,2026-02-26 09:07:03.566365
29,School_29,South,2,M,2020,193,74.3,2026-02-26 09:07:03.566365
8,School_8,South,3,M,2020,159,61.54,2026-02-26 09:07:03.566365
32,School_32,West,6,F,2021,74,95.11,2026-02-26 09:07:03.566365
24,School_24,South,1,M,2023,160,97.75,2026-02-26 09:07:03.566365
13,School_13,East,11,M,2023,93,84.74,2026-02-26 09:07:03.566365
10,School_10,South,2,M,2023,154,92.26,2026-02-26 09:07:03.566365
34,School_34,West,10,F,2023,159,64.84,2026-02-26 09:07:03.566365
40,School_40,East,2,F,2021,80,70.75,2026-02-26 09:07:03.566365
13,School_13,North,12,F,2022,172,73.01,2026-02-26 09:07:03.566365
29,School_29,East,1,M,2024,149,98.43,2026-02-26 09:07:03.566365
40,School_40,South,3,M,2024,45,80.49,2026-02-26 09:07:03.566365
3,School_3,North,10,M,2024,198,60.3,2026-02-26 09:07:03.566365
3,School_3,East,7,F,2024,88,75.21,2026-02-26 09:07:03.566365
27,School_27,North,1,M,2021,81,60.31,2026-02-26 09:07:03.566365
7,School_7,North,7,F,2022,186,69.51,2026-02-26 09:07:03.566365
1,School_1,North,5,F,2021,135,78.19,2026-02-26 09:07:03.566365
40,School_40,East,9,M,2022,134,72.94,2026-02-26 09:07:03.566365
45,School_45,South,2,M,2021,158,61.31,2026-02-26 09:07:03.566365
21,School_21,East,1,F,2020,121,64.65,2026-02-26 09:07:03.566365
40,School_40,South,9,M,2022,61,82.04,2026-02-26 09:07:03.566365
15,School_15,East,8,F,2024,29,87.82,2026-02-26 09:07:03.566365
28,School_28,East,10,F,2022,142,76.18,2026-02-26 09:07:03.566365
48,School_48,East,6,M,2023,38,89.26,2026-02-26 09:07:03.566365
47,School_47,South,5,M,2022,23,66.53,2026-02-26 09:07:03.566365
29,School_29,East,8,M,2023,22,64.88,2026-02-26 09:07:03.566365
11,School_11,North,8,M,2023,161,93.58,2026-02-26 09:07:03.566365
34,School_34,East,5,M,2020,29,73.57,2026-02-26 09:07:03.566365
10,School_10,North,12,M,2022,25,77.29,2026-02-26 09:07:03.566365
45,School_45,West,7,M,2020,50,97.9,2026-02-26 09:07:03.566365
49,School_49,West,1,F,2024,50,76.96,2026-02-26 09:07:03.566365
20,School_20,South,4,M,2022,195,60.14,2026-02-26 09:07:03.566365
20,School_20,South,2,M,2021,28,97.52,2026-02-26 09:07:03.566365
4,School_4,West,10,M,2021,127,60.56,2026-02-26 09:07:03.566365
47,School_47,East,3,M,2021,143,86.49,2026-02-26 09:07:03.566365
19,School_19,East,12,F,2023,173,72.92,2026-02-26 09:07:03.566365
36,School_36,East,1,M,2021,149,78.82,2026-02-26 09:07:03.566365
2,School_2,West,11,F,2024,23,81.89,2026-02-26 09:07:03.566365
43,School_43,North,11,F,2022,25,76.34,2026-02-26 09:07:03.566365
32,School_32,South,2,F,2022,49,90.97,2026-02-26 09:07:03.566365
8,School_8,North,1,F,2023,175,97.23,2026-02-26 09:07:03.566365
8,School_8,West,8,F,2023,80,63.46,2026-02-26 09:07:03.566365
3,School_3,North,4,M,2023,96,92.01,2026-02-26 09:07:03.566365
34,School_34,East,3,F,2024,129,65.15,2026-02-26 09:07:03.566365
16,School_16,East,1,F,2022,55,63.21,2026-02-26 09:07:03.566365
33,School_33,North,2,M,2020,152,98.23,2026-02-26 09:07:03.566365
23,School_23,West,3,F,2023,176,79.57,2026-02-26 09:07:03.566365
31,School_31,North,3,M,2021,119,66.1,2026-02-26 09:07:03.566365
0,School_0,East,6,M,2020,159,82.8,2026-02-26 09:07:03.566365
7,School_7,East,10,M,2020,141,70.53,2026-02-26 09:07:03.566365
44,School_44,West,8,M,2023,169,78.57,2026-02-26 09:07:03.566365
22,School_22,North,6,F,2021,78,84.99,2026-02-26 09:07:03.566365
46,School_46,East,2,F,2023,129,94.77,2026-02-26 09:07:03.566365
39,School_39,East,2,F,2023,186,60.12,2026-02-26 09:07:03.566365
11,School_11,North,7,M,2021,149,68.57,2026-02-26 09:07:03.566365
11,School_11,North,1,M,2020,33,63.85,2026-02-26 09:07:03.566365
45,School_45,South,1,M,2020,157,63.88,2026-02-26 09:07:03.566365
